PC1,PC2,PC3,PC4,PC5,Partner Name,Region,Cluster
-0.20933700629655588,-0.673078322242908,1.0820375686822807,-0.016860506152322575,-1.2880260616152384e-16,Turks and Caicos Isl.,Other,0
-0.1932474720485696,-1.0854705860984748,1.0010764166610968,-0.01608086847927532,-1.2067807782602033e-16,Chad,Other,0
-0.20902551706540176,-0.49295048210817577,0.8834511444263674,-0.009344236398000985,-8.548966306395297e-17,Togo,Other,0
-0.2084487452399873,1.0829819330396755,-0.1656797545104946,0.04792205787873186,1.4876884996644982e-17,Thailand,Other,2
-0.22539305869822085,0.59146281991406,0.24162495873885448,0.016789300381117023,-2.557506798178703e-17,East Timor,Other,2
-0.19305453363037725,-1.0739701798104837,0.9863316324811829,-0.015228293405387542,-1.1973910692192565e-16,Tonga,Other,0
-0.2194518949536204,-0.403076626377011,1.1285343385047895,-0.0170298314730252,-1.3047344662117885e-16,Trinidad and Tobago,Other,0
-0.24653283045477586,-0.10585790045449647,1.7183695621237607,-0.03600712170760709,-2.0428454296502271e-16,Tunisia,Other,0
-0.23208741138707983,0.6787850157606767,0.6687732387956208,0.006790615643123268,-6.767684699933293e-17,Turkey,Other,2
-0.20993651397004354,-0.3353157912352125,0.7374794207629901,-0.0038255162332583794,-8.093480224925944e-17,Tuvalu,Other,0
-0.22002584943578368,-0.6510717543278167,1.428108425690819,-0.027966383857063796,-1.3440964319820695e-16,Tanzania,Other,0
-0.22260809737275136,-0.6286293426130407,1.4733372883680673,-0.029681811902387892,-1.636735606956574e-16,Uganda,Other,0
-0.2343458621888646,0.0273162758733923,1.1410006344982675,-0.016665709441021057,-1.0641481602854316e-16,Uruguay,Other,0
0.22105439445440989,1.3370513120983074,-0.7143292709046998,0.41834457469490643,1.8660668414735176e-17,United States,North America,2
-0.23230908370719122,1.677225453469785,-0.6510541600023741,0.05382763226563115,6.847497919016249e-17,Us Msc.Pac.I,Other,2
-0.19164604933695556,-0.6509046497769978,0.48307038609181074,0.003447063103561233,-4.181721104670234e-17,St. Vincent and the Grenadines,Other,0
-0.20315038924163967,-0.8549996239200236,1.2186553598763903,-0.019537178927374336,-1.4187327478857177e-16,Venezuela,Other,0
-0.14332483020590053,0.36106253169548175,-2.1824894309033227,0.09746075172398694,2.0508128037890272e-16,British Virgin Islands,Other,0
-0.2362846053184169,0.6002788237784332,0.6007207845649681,0.00449177727480324,-6.363171516765449e-17,Vietnam,Other,2
-0.1982508187728273,-0.48012601133074695,0.5198280922171341,0.0031671684289812036,-4.494366704601131e-17,Vanuatu,Other,0
1.5006198585274864,0.9176005553733207,-0.20782585429708011,0.2822005904539224,1.1918114142805075e-16, World,World,2
-0.27079433276396947,1.9820231216943192,0.2212557201966993,0.023367553717487,-2.246828015082864e-17,Wallis and Futura Isl.,Other,2
-0.20212985844965042,-0.5800629506450729,0.750369644362708,-0.005156701352299773,-8.26577869541123e-17,Samoa,Other,0
-0.18818211291036205,-0.4741282307020724,0.18318848054210077,0.014210245465073292,-2.2561964057082622e-17,Yemen Democratic,Other,0
-0.18460695815429268,0.38241199179347585,-0.8505176188943872,0.05176631481577577,8.929834880006773e-17,Yemen,Other,2
-0.21701177205734745,0.31308743299715913,0.5481629845902276,0.005030677177398508,-6.209390652538472e-17,"Yugoslavia,FR(Serbia/Montenegr",Other,0
-0.20067228000529708,-0.2534575288309364,0.8127215560001324,-0.0002655617539928051,-9.73353187044629e-17,South Africa,Other,0
-0.19872830410117806,-1.021793373687177,1.1066900638954962,-0.02093697706852193,-1.1996870734574014e-16,"Congo, Dem. Rep.",Other,0
-0.22933820022114815,-0.529189360287647,1.5433880488908893,-0.035880605717248985,-1.7842698301510046e-16,Zambia,Other,0
-0.24118690970633183,-0.14760747566546964,1.5368311560841712,-0.03235176183636308,-1.5780807655408919e-16,Zimbabwe,Other,0
-0.34710649075909394,1.54927989790411,3.1737583981140505,-0.07786310960877282,-3.208175046558402e-16,Aruba,Other,2
-0.41259408138937353,3.7362360914121777,2.9892249812152873,-0.06062308911115454,-2.9506510375959075e-16,Afghanistan,Other,2
-0.2907301786088779,0.6194655489655253,2.427740311120187,-0.053615203475747664,-2.360384818900496e-16,Angola,Other,2
-0.30640987185929813,0.7650375335928251,2.6950178411693533,-0.06500030336917655,-2.617548738140863e-16,Anguila,Other,2
-0.3531603686643821,1.707853098868444,3.205719777704145,-0.07836343139088243,-3.3574547986959484e-16,Albania,Other,2
-0.373937447371254,2.8033659218076723,2.7521843755440325,-0.055677975163173396,-2.882567598311477e-16,Andorra,Other,2
-0.3133412683779675,1.5853779964130503,2.061678108506872,-0.03920195758277969,-2.0390727058005888e-16,Netherlands Antilles,Other,2
-0.3552676436086322,2.674043689803502,1.9229123734203226,-0.08529791348063628,-1.912128964529246e-16,United Arab Emirates,Other,2
-0.3363364411584132,4.03813157313403,0.01683820567864565,0.018452064495818436,-1.1352143651903741e-17,Argentina,Other,2
-0.31591992726945006,0.9891180763895113,2.7667250556489527,-0.06632342527153488,-3.114799597669796e-16,Antigua and Barbuda,Other,2
-0.3002495669390868,2.936752417319583,0.8551277898153947,-0.040616171711179136,-7.147892629484464e-17,Australia,Other,2
-0.27872102231788237,3.0539239668849256,1.3718224392916054,0.02642523874348233,-1.508721669352526e-16,Austria,Other,2
-0.28781060110548484,0.6602963412070287,2.2014562097594,-0.049097690404980146,-2.0428514681052036e-16,Burundi,Other,2
-0.31070773467040463,3.501831973501716,-0.1092817392886227,0.04117990719082645,1.5010124636401897e-17,Benin,Other,2
-0.3194757815764021,1.0410518888667566,2.826655119906684,-0.0681822826791948,-3.0514168446369746e-16,Burkina Faso,Other,2
-0.37786881902710934,2.795312971800173,3.0644057088737893,-0.05894030217373162,-3.1322532200141927e-16,Bangladesh,Other,2
-0.33115525240156973,2.3475020431623106,1.9722540058232694,-0.027931074216522012,-1.984406726784986e-16,Bulgaria,Other,2
-0.31937238412298313,1.409371001368276,2.4450781093322567,-0.05551181651381904,-2.5507659696995624e-16,Bahrain,Other,2
-0.304256820557691,0.8644058214659307,2.5731747932916136,-0.05846451088903183,-2.641444657772828e-16,"Bahamas, The",Other,2
-0.24697558333171518,3.2236934203382117,0.7248527739199068,0.02097133135574053,-6.078991142191138e-17,Belgium-Luxembourg,Other,2
-0.36999988253220484,2.7571870195289474,2.618882361462211,-0.0540497221512815,-2.6975762144133836e-16,Belize,Other,2
-0.3327683501747395,1.7106821489035167,2.504255922912857,-0.05825864176624064,-2.488058911489417e-16,Bermuda,Other,2
-0.3601259580993544,2.4912413645856386,2.629274876699982,-0.05363402696428837,-2.506782691795235e-16,Bolivia,Other,2
-0.3349454060045974,1.818015256092026,2.1019966626372866,-0.10274524103893876,-1.9517234534951983e-16,Brazil,Other,2
-0.33280419322094296,1.4165137832096721,2.866600716913301,-0.06738175646254956,-2.936054940119336e-16,Barbados,Other,2
